query-idProyecto,orig_total,gen_total,gen > rel* 1,gen > rel* 1.1,gen > rel* 1.2,gen > rel* 1.3 
q2-9990372,0,0,False,False,False,False
q2-1509071446027,0,0,False,False,False,False
q2-41540098,0,0,False,False,False,False
q2-9990277,0,0,False,False,False,False
q2-5970369,0,0,False,False,False,False
q2-6780262,0,0,False,False,False,False
q2-1506185926105,0,0,False,False,False,False
q2-13060019,0,0,False,False,False,False
q2-1509225236083,0,0,False,False,False,False
q2-1506468388009,0,0,False,False,False,False
q2-45910071,0,0,False,False,False,False
q2-1509225326060,0,0,False,False,False,False
q2-5629499534213120,0,0,False,False,False,False
q2-27300077,0,0,False,False,False,False
q2-1876381512,0,0,False,False,False,False
q2-2121480195,0,0,False,False,False,False
q2-1506182446078,0,0,False,False,False,False
q2-43150053,0,0,False,False,False,False
q2-31490031,0,0,False,False,False,False
q2-1977701350,0,0,False,False,False,False
q2-1513301160107,0,0,False,False,False,False
q2-1978970753,0,0,False,False,False,False
q2-2033800542,0,0,False,False,False,False
q2-1799030407,0,0,False,False,False,False
q2-1856631193,0,0,False,False,False,False
q2-41440061,0,0,False,False,False,False
q2-1506687767399,0,0,False,False,False,False
q2-1513262600350,0,0,False,False,False,False
q2-25750002,0,0,False,False,False,False
q2-28741840,0,0,False,False,False,False
q2-33010046,0,0,False,False,False,False
q2-1984082076,0,0,False,False,False,False
q2-1506494716249,0,0,False,False,False,False
q2-1866091663,0,0,False,False,False,False
q2-2037440684,0,0,False,False,False,False
q2-25681244,0,0,False,False,False,False
q2-22160289,0,0,False,False,False,False
q2-4870393,0,0,False,False,False,False
q2-1512047992365,0,0,False,False,False,False
q2-31300098,0,0,False,False,False,False
q2-28741847,0,0,False,False,False,False
q2-41633751,0,0,False,False,False,False
q2-1792660262,0,0,False,False,False,False
q2-1861491397,0,0,False,False,False,False
q2-1799241845,0,0,False,False,False,False
q2-1289020003,0,0,False,False,False,False
q2-4870147,0,0,False,False,False,False
q2-41690023,0,0,False,False,False,False
q2-1798690265,0,0,False,False,False,False
q2-1863511591,0,0,False,False,False,False
q2-38600054,0,0,False,False,False,False
q2-1972891707,0,0,False,False,False,False
q2-51010011,0,0,False,False,False,False
q2-1506262577411,0,0,False,False,False,False
q2-2037450412,0,0,False,False,False,False
q2-1506263836970,0,0,False,False,False,False
q2-1987230683,0,0,False,False,False,False
q2-45910043,0,0,False,False,False,False
q2-1880470212,0,0,False,False,False,False
q2-1881290765,0,0,False,False,False,False
q2-1873910076,0,0,False,False,False,False
q2-1792860289,0,0,False,False,False,False
q2-1970362321,0,0,False,False,False,False
q2-1506723579943,0,0,False,False,False,False
q2-1512139198865,0,0,False,False,False,False
q2-1509216636214,0,0,False,False,False,False
q2-24850075,0,0,False,False,False,False
q2-45120017,0,0,False,False,False,False
q2-1506170306647,0,0,False,False,False,False
q2-1876820021,0,0,False,False,False,False
q2-1509206366098,0,0,False,False,False,False
q2-1602620223,0,0,False,False,False,False
q2-1876500061,0,0,False,False,False,False
q2-1506705799575,0,0,False,False,False,False
q2-1884020517,0,0,False,False,False,False
q2-39915836,0,0,False,False,False,False
q2-1987350089,0,0,False,False,False,False
q2-18160020,0,0,False,False,False,False
q2-1877191215,0,0,False,False,False,False
q2-3950047,0,0,False,False,False,False
q2-1883200014,0,0,False,False,False,False
q2-1981550739,0,0,False,False,False,False
q2-1873950073,0,0,False,False,False,False
q2-5970036,0,0,False,False,False,False
q2-4880162,4,4,False,False,False,False
q2-101739008,0,0,False,False,False,False
q2-24100062,0,0,False,False,False,False
q2-30360001,0,0,False,False,False,False
q2-31910042,0,0,False,False,False,False
q2-1506709907003,0,0,False,False,False,False
q2-22550037,0,0,False,False,False,False
q2-1860005,0,0,False,False,False,False
q2-1859902167,0,0,False,False,False,False
q2-2030610742,0,0,False,False,False,False
q2-1513277679247,0,0,False,False,False,False
q2-42620050,0,0,False,False,False,False
q2-1977980927,0,0,False,False,False,False
q2-1867112677,0,0,False,False,False,False
q2-1511938421091,0,0,False,False,False,False
q2-1872940093,0,0,False,False,False,False
q2-1877480006,0,0,False,False,False,False
q2-3970045,0,0,False,False,False,False
q2-43940048,0,0,False,False,False,False
q2-1506174547114,0,0,False,False,False,False
q2-1873751474,0,0,False,False,False,False
q2-1872920092,0,0,False,False,False,False
q2-6790061,0,0,False,False,False,False
q2-43530079,0,0,False,False,False,False
q2-1790329,0,0,False,False,False,False
q2-7850237,0,0,False,False,False,False
q2-1512112272297,0,0,False,False,False,False
q2-10020067,0,0,False,False,False,False
q2-14070010,0,0,False,False,False,False
q2-4840137,0,0,False,False,False,False
q2-13390013,0,0,False,False,False,False
q2-2038670395,0,0,False,False,False,False
q2-7880076,0,0,False,False,False,False
q2-1506169786800,0,0,False,False,False,False
q2-4890065,0,0,False,False,False,False
q2-21222755,0,0,False,False,False,False
q2-1509216206868,0,0,False,False,False,False
q2-1509198616064,0,0,False,False,False,False
q2-1882260020,0,0,False,False,False,False
q2-2980433,0,0,False,False,False,False
q2-44910002,0,0,False,False,False,False
q2-1506689377013,0,0,False,False,False,False
q2-1513303116253,0,0,False,False,False,False
q2-1790840019,0,0,False,False,False,False
q2-1583220983,0,0,False,False,False,False
q2-2040170691,0,0,False,False,False,False
q2-1506516536494,0,0,False,False,False,False
q2-1506270127591,0,0,False,False,False,False
q2-1507330976082,0,0,False,False,False,False
q2-1513578677014,0,0,False,False,False,False
q2-1800313,0,0,False,False,False,False
q2-1797076575,0,0,False,False,False,False
q2-43180071,0,0,False,False,False,False
q2-1880690593,0,0,False,False,False,False
q2-12120065,0,0,False,False,False,False
q2-1506500536338,0,0,False,False,False,False
q2-1875490331,0,0,False,False,False,False
q2-1878400640,0,0,False,False,False,False
q2-1506177197587,0,0,False,False,False,False
q3-33300161,0,0,False,False,False,False
q3-1880150100,0,0,False,False,False,False
q3-4850246,0,0,False,False,False,False
q3-108852928,0,0,False,False,False,False
q3-1506720256624,0,0,False,False,False,False
q3-41710041,0,0,False,False,False,False
q3-1506173567420,0,0,False,False,False,False
q3-900355,0,0,False,False,False,False
q3-6790035,0,0,False,False,False,False
q3-1983291765,0,0,False,False,False,False
q3-1506702147455,0,0,False,False,False,False
q3-1506527896539,0,0,False,False,False,False
q3-1505965666056,0,0,False,False,False,False
q3-1513309296134,0,0,False,False,False,False
q3-1792872524,0,0,False,False,False,False
q3-1792430554,0,0,False,False,False,False
q3-1511206652464,0,0,False,False,False,False
q3-80228724,0,0,False,False,False,False
q3-1513306729580,0,0,False,False,False,False
q3-1791430060,0,0,False,False,False,False
q3-1511852806633,0,0,False,False,False,False
q3-960053,0,0,False,False,False,False
q3-1509116128544,0,0,False,False,False,False
q3-1794535803,0,0,False,False,False,False
q3-1795050604,0,0,False,False,False,False
q3-1513295580981,0,0,False,False,False,False
q3-36490190,0,0,False,False,False,False
q3-1860885457,0,0,False,False,False,False
q3-22650009,0,0,False,False,False,False
q3-57800092,0,0,False,False,False,False
q3-3960083,0,0,False,False,False,False
q3-1780397,0,0,False,False,False,False
q3-11080014,0,0,False,False,False,False
q3-13140029,0,0,False,False,False,False
q3-10030057,0,0,False,False,False,False
q3-46050014,0,0,False,False,False,False
q3-2033310456,0,0,False,False,False,False
q3-47900022,0,0,False,False,False,False
q3-1509091185984,0,0,False,False,False,False
q3-2036600679,0,0,False,False,False,False
q3-49360018,0,0,False,False,False,False
q3-29615160,0,0,False,False,False,False
q3-1979411881,0,0,False,False,False,False
q3-1506719027198,0,0,False,False,False,False
q3-28580018,0,0,False,False,False,False
q3-1980860243,0,0,False,False,False,False
q3-1506124216461,0,0,False,False,False,False
q3-45980013,0,0,False,False,False,False
q3-1513295543997,0,0,False,False,False,False
q3-1513348288785,0,0,False,False,False,False
q3-47900019,0,0,False,False,False,False
q3-6770118,0,0,False,False,False,False
q3-1509048566297,0,0,False,False,False,False
q3-1511130070891,0,0,False,False,False,False
q3-48630068,0,0,False,False,False,False
q3-1863361136,0,0,False,False,False,False
q3-1511511836944,0,0,False,False,False,False
q3-1506243617617,0,0,False,False,False,False
q3-16525731,0,0,False,False,False,False
q3-1511132959000,0,0,False,False,False,False
q3-16040058,0,0,False,False,False,False
q3-1876470319,0,0,False,False,False,False
q3-2950070,0,0,False,False,False,False
q3-1790760391,0,0,False,False,False,False
q3-48730022,0,0,False,False,False,False
q3-31490011,0,0,False,False,False,False
q3-28660008,0,0,False,False,False,False
q3-44470115,0,0,False,False,False,False
q3-1793710433,0,0,False,False,False,False
q3-1506181276011,0,0,False,False,False,False
q3-47890074,0,0,False,False,False,False
q3-38600044,0,0,False,False,False,False
q3-37170087,0,0,False,False,False,False
q3-1867300198,0,0,False,False,False,False
q3-1791520423,0,0,False,False,False,False
q3-1863420972,0,0,False,False,False,False
q3-1511133102246,0,0,False,False,False,False
q3-1920002,0,0,False,False,False,False
q3-31930013,0,0,False,False,False,False
q3-1796142111,0,0,False,False,False,False
q3-1984120998,0,0,False,False,False,False
q3-37240003,0,0,False,False,False,False
q3-51010015,0,0,False,False,False,False
q3-1798250621,0,0,False,False,False,False
q3-49670063,0,0,False,False,False,False
q3-46290061,0,0,False,False,False,False
q3-1506500676261,0,0,False,False,False,False
q3-1802030357,0,0,False,False,False,False
q3-1859473908,0,0,False,False,False,False
q3-47560075,0,0,False,False,False,False
q3-1506520226394,0,0,False,False,False,False
q3-42900016,0,0,False,False,False,False
q3-1508146756018,0,0,False,False,False,False
q3-1506183456116,0,0,False,False,False,False
q3-940125,0,0,False,False,False,False
q3-1790760297,0,0,False,False,False,False
q3-1506508636412,0,0,False,False,False,False
q3-1797540044,0,0,False,False,False,False
q3-1864280925,0,0,False,False,False,False
q3-1875390063,0,0,False,False,False,False
q3-5980371,0,0,False,False,False,False
q3-1505960736188,0,0,False,False,False,False
q3-38901168,0,0,False,False,False,False
q3-930029,0,0,False,False,False,False
q3-1514714197393,0,0,False,False,False,False
q3-1984351074,0,0,False,False,False,False
q3-15580006,0,0,False,False,False,False
q3-48360102,0,0,False,False,False,False
q3-1513291679722,0,0,False,False,False,False
q3-39810013,0,0,False,False,False,False
q3-1506177516607,0,0,False,False,False,False
q3-1506700426462,0,0,False,False,False,False
q3-1860774854,0,0,False,False,False,False
q3-35820134,0,0,False,False,False,False
q3-1857631417,0,0,False,False,False,False
q3-25580019,0,0,False,False,False,False
q3-1505909746847,0,0,False,False,False,False
q3-1880340042,0,0,False,False,False,False
q3-1800063,0,0,False,False,False,False
q3-1984191059,0,0,False,False,False,False
q3-54640078,0,0,False,False,False,False
q3-2036030534,0,0,False,False,False,False
q3-1509228726199,0,0,False,False,False,False
q3-1506262537775,0,0,False,False,False,False
q3-1908860284,0,0,False,False,False,False
q3-1875790634,0,0,False,False,False,False
q3-33815269,0,0,False,False,False,False
q3-45430020,0,0,False,False,False,False
q3-15070006,0,0,False,False,False,False
q3-1513290166294,0,0,False,False,False,False
q3-1966791433,0,0,False,False,False,False
q3-1513279968806,0,0,False,False,False,False
q3-7900429,0,0,False,False,False,False
q3-31910057,0,0,False,False,False,False
q3-1984430497,0,0,False,False,False,False
q3-2033450476,0,0,False,False,False,False
q3-1793550727,0,0,False,False,False,False
q3-2031660564,0,0,False,False,False,False
q3-23742836,0,0,False,False,False,False
q3-1994840013,0,0,False,False,False,False
q3-1506491596226,0,0,False,False,False,False
q3-14690018,0,0,False,False,False,False
q3-1506180576132,0,0,False,False,False,False
q3-1859802304,0,0,False,False,False,False
q3-1860384777,0,0,False,False,False,False
q3-10650227,0,0,False,False,False,False
q3-1512501290024,0,0,False,False,False,False
q3-2980123,0,0,False,False,False,False
q3-36370055,0,0,False,False,False,False
q3-1513301279844,0,0,False,False,False,False
q3-1506522536093,0,0,False,False,False,False
q3-2034580327,0,0,False,False,False,False
q3-5961640,0,0,False,False,False,False
q3-1513981047985,0,0,False,False,False,False
q3-40790007,0,0,False,False,False,False
q3-37060037,0,0,False,False,False,False
q3-10480124,0,0,False,False,False,False
q3-1971931894,0,0,False,False,False,False
q3-5961559,0,0,False,False,False,False
q3-1513384817120,0,0,False,False,False,False
q3-19864323,0,0,False,False,False,False
q3-42800007,0,0,False,False,False,False
q3-25620005,0,0,False,False,False,False
q3-1511268306814,0,0,False,False,False,False
q3-27020002,0,0,False,False,False,False
q3-25990034,0,0,False,False,False,False
q3-39060023,0,0,False,False,False,False
q3-1860904624,0,0,False,False,False,False
q3-29430033,0,0,False,False,False,False
q3-1506704457092,0,0,False,False,False,False
q3-10030449,0,0,False,False,False,False
q3-970010,0,0,False,False,False,False
q3-1975270594,0,0,False,False,False,False
q3-1512048452131,0,0,False,False,False,False
q3-1883161351,0,0,False,False,False,False
q3-33300138,0,0,False,False,False,False
q3-1795540309,0,0,False,False,False,False
q3-1880280026,0,0,False,False,False,False
q3-10860006,0,0,False,False,False,False
q3-1976211510,0,0,False,False,False,False
q3-1877742151,0,0,False,False,False,False
q3-1506171966657,0,0,False,False,False,False
q3-1967792474,0,0,False,False,False,False
q3-47910028,0,0,False,False,False,False
q3-26760084,0,0,False,False,False,False
q3-1511513788902,0,0,False,False,False,False
q3-42050109,0,0,False,False,False,False
q3-1982620835,0,0,False,False,False,False
q3-1859473956,0,0,False,False,False,False
q3-6820070,0,0,False,False,False,False
q3-52936492,0,0,False,False,False,False
q3-35380045,0,0,False,False,False,False
q3-7870349,0,0,False,False,False,False
q3-47500058,0,0,False,False,False,False
q3-1506164777212,0,0,False,False,False,False
q3-2033800529,0,0,False,False,False,False
q3-34530049,0,0,False,False,False,False
q3-1797370124,0,0,False,False,False,False
q3-1878800409,0,0,False,False,False,False
q3-19100171,0,0,False,False,False,False
q3-1509202436664,0,0,False,False,False,False
q3-1794850186,0,0,False,False,False,False
q3-1791991074,0,0,False,False,False,False
q3-1867031436,0,0,False,False,False,False
q3-41620016,0,0,False,False,False,False
q3-2028910764,0,0,False,False,False,False
